Series001, Nuclei9, 63.340144, 9.433981, 0.148942
Series001, Nuclei9, 53.406834, 26.196374, 0.490506
Series001, Nuclei9, 64.409526, 16.499158, 0.256160
Series001, Nuclei9, 53.406834, 16.868775, 0.315854
Series001, Nuclei9, 53.406834, 26.570661, 0.497514
Series001, Nuclei9, 53.406834, 18.788294, 0.351796
Series001, Nuclei9, 53.406834, 17.518244, 0.328015
Series001, Nuclei9, 64.078754, 8.485281, 0.132420
Series001, Nuclei9, 67.078542, 22.209232, 0.331093
Series001, Nuclei9, 53.406834, 18.681542, 0.349797
Series001, Nuclei9, 67.078542, 22.203603, 0.331009
Series001, Nuclei9, 66.563074, 15.363196, 0.230807
Series001, Nuclei9, 64.409526, 7.619875, 0.118304
Series001, Nuclei9, 64.783645, 9.428090, 0.145532
Series001, Nuclei9, 67.078542, 19.209373, 0.286371
Series001, Nuclei9, 53.406834, 3.820995, 0.071545
